,Date,Time (hrs),Sun Az°,Sun Altitude°,Sun Distance AU,Air Mass,Ext. Factor,Sun-panels angle°,Solar constant W/m²,Ext. Radiation W/m²,DNI (clear sky) W/m²,Direct Insolation W/m²
3994,2021-09-24,9,-88.63065218122486,30.797998697530453,1.0032309644914799,1.9454682050856675,1.6461107533148644,61.44158186357142,1361.5,1352.7445393762705,821.7822140169936,392.8567217473956
3995,2021-09-24,10,-87.89130293581451,45.77864227854243,1.0032192581549704,1.393427456010387,1.4903494972277802,48.094715237236564,1361.5,1352.7761092949138,907.6905194460974,606.2475920044927
3996,2021-09-24,11,-86.52187476572162,60.75366287949918,1.003207550039024,1.145542348963492,1.4205585776952365,35.65541302470394,1361.5,1352.8076851178016,952.306864608599,773.7849310219545
3997,2021-09-24,12,-82.5142543324177,75.68655828592094,1.0031958401494072,1.0319310677737967,1.3885588156305553,25.57021600983971,1361.5,1352.8392668299373,974.275811439505,878.8523303682902
3998,2021-09-24,13,23.062782517197135,87.93132312868761,1.0031841284918834,1.0006504367018603,1.379744872379434,21.511074037774268,1361.5,1352.8708544163296,980.5224730302791,912.225860615874
3999,2021-09-24,14,83.17612253013174,74.07502383660507,1.0031724150726116,1.0397768548446407,1.3907692548105504,26.429812746590013,1361.5,1352.902447860919,972.7727609604157,871.0988260263856
4000,2021-09-24,15,86.59893319304898,59.132553698944186,1.0031606998973586,1.1643779849735678,1.4258623819270424,36.88434945211542,1361.5,1352.934047148702,948.8531742595113,758.9389168085272
4001,2021-09-24,16,87.85232744113205,44.15601796502692,1.0031489829718931,1.433277617103169,1.5015708298743358,49.458464039101315,1361.5,1352.9656522646665,901.0335212611277,585.671001115815
4002,2021-09-24,17,88.54233092805788,29.175624854451318,1.003137264302379,2.0423019317016693,1.6735485619480734,62.85682142899073,1361.5,1352.9972631927337,808.4601152044218,368.8321565598196
4003,2021-09-24,18,89.01000573106207,14.213646698880064,1.0031255438945863,3.9938003112466074,2.244851054646968,76.5854061243517,1361.5,1353.028879917885,602.7254579394206,139.82969816831536
4004,2021-09-24,19,89.37570174152619,-0.2284445472490759,1.003113821754288,34.19864101785266,31.87505338158869,89.96172362186572,1361.5,1353.0605024250906,42.4488858489765,0.028357926169931227
4005,2021-09-25,5,-89.83330088226319,-29.173447635408056,1.0029965063712927,inf,inf,90.0,1361.5,1353.3770421004533,0.0,0.0
4006,2021-09-25,6,-89.4934778633947,-14.20713098008208,1.002984765564999,inf,inf,90.0,1361.5,1353.4087271892815,0.0,0.0
4007,2021-09-25,7,-89.14056547047764,1.230214929024105,1.0029730230971405,22.010445498865607,12.096118416429087,88.5296587898967,1361.5,1353.4404178751597,111.89047356190737,2.8710512199079705
4008,2021-09-25,8,-88.72539468039699,15.907411339544604,1.0029612789739002,3.591877096601068,2.1234353487913213,74.92771528005939,1361.5,1353.4721141419247,637.3973735119052,165.7471920887002
4009,2021-09-25,9,-88.17401429348811,30.871266939907954,1.0029495332010685,1.941346163547045,1.6449438122644169,61.19881907833865,1361.5,1353.5038159744709,822.8267773543267,396.41468456748095
4010,2021-09-25,10,-87.327554205701,45.84729284781123,1.002937785784436,1.3918144012620954,1.4898953095636758,47.82674794972564,1361.5,1353.5355233576897,908.4769343653281,609.9284102570701
